cleaned_tweet_text,hashtags,emails
ok crazy coachella lineup waaaay excited bottlerock lineup yaaaas,"['#Coachella2015', '#BottleRock2015']",[]
heard one positive comment drake headlining coachella coachellas new profit strategyput lipstick pig,"['#Drake', '#Coachella2015', '#Coachella']",[]
fucking cry every time read line coachella,['#Coachella2015'],[]
coachella sucks see drake acdc anytime tour yawn coachella coachella,"['#Coachella', '#Coachella2015']",[]
coachella line less impressive still stoked dartying sun alesso,['#Coachella2015'],[]
land spots coachella  find weird,['#Coachella2015'],[]
the lineup coachella sucks people never going coachella anyway,['#Coachella2015'],[]
i heard know paul mccartney is welp heres steely dan acdc coachella dadrock dafuq,"['#Coachella2015', '#dadrock', '#dafuq']",[]
pinche drake want kanye iwannabelikekanye coachella,"['#iwannabelikekanye', '#Coachella2015']",[]
lol word coachella,['#Coachella2015'],[]
another year without headlining  _ itsbritneybitch coachella coachella,"['#itsbritneybitch', '#coachella', '#coachella2015']",[]
weak coachella line up,['#Coachella2015'],[]
whoever charge order bands listed coachella poster fired,['#Coachella2015'],[]
rt  coachella line year weak  coachella,['#Coachella2015'],[]
hoping wake tomorrow better line up coachella,['#Coachella2015'],[]
disappointing lineup coachella yawn,"['#coachella2015', '#Yawn']",[]
line stacked year coachella,['#Coachella2015'],[]
selling car go coachella sorrymom,"['#Coachella2015', '#sorrymom']",[]
baffled coachella lineup end takethemoneyandrun reunions,['#Coachella2015'],[]
rt  last year line x better __ coachella,['#Coachella2015'],[]
babys death rattle sonically appealing acdc coachella coachella,"['#Coachella2015', '#Coachella']",[]
tryna go coachella _ coachella,['#Coachella2015'],[]
friends let friends go weekend  coachella,['#Coachella2015'],[]
latin music strongly absent many great altrockhip hop spanish acts coachella,['#Coachella2015'],[]
really hope hangoutfest lineup better coachella lol shits weak,"['#HangoutFest', '#Coachella2015']",[]
rt  look good enough flower crown go coachella,['#Coachella2015'],[]
wish could see bon scott hologram year lt joke one attending coachella get,['#Coachella2015'],[]
far opinion one shitty line coachella,['#Coachella2015'],[]
someone take coachella ,['#Coachella2015'],[]
st vincent st paul broken bones st lucia since coachella christian rock festival,['#Coachella2015'],[]
heres hoping lineup better coachella lineup _,['#Coachella2015'],[]
coachella line looks iightrock bells dead guess,['#Coachella2015'],[]
really weak lineup year talked brits know put festival coachella,['#Coachella2015'],[]
anyone else bummed coachellas lineup year thinking going then maybe not coachella,['#coachella2015'],[]
dont get it isnt listgtgtgt coachellalineup coachellaprobs coachella,"['#coachellalineup', '#CoachellaProbs', '#Coachella2015']",[]
friday line looks legit saturday line alright sunday line looks sad coachella,['#Coachella2015'],[]
coachella horribly boring,['#Coachella2015'],[]
coachella disappointed headliners hope lollapalooza lolla,"['#Coachella2015', '#lollapalooza', '#lolla2015']",[]
rt  ratatat pokemon allowed bands now coachella,['#Coachella2015'],[]
years coachella performers okay weekenddrakemarian diamonds lana del rey _coachella,['#Coachella2015'],[]
gonna lie little disappointed coachella lineup iaintgotnotype,"['#Coachella2015', '#IAintGotNoType']",[]
coachella like really fucked coachella,['#Coachella2015'],[]
fuck even say ones axwell power ingrosso want rock math coachella,['#Coachella2015'],[]
coachella half line seen half pay see heat _,['#Coachella2015'],[]
like __ hey special guests beavisandbutthead  coachella acdc whyyyy nochella _,"['#beavisandbutthead', '#Coachella2015', '#ACDC', '#nochella']",[]
sad day drivelikejehu reuniting coachella made headliner,"['#DriveLikeJehu', '#Coachella2015']",[]
glad see dj snake brother usually always mess shows metal gear coachella,['#Coachella2015'],[]
coachella sound hella khoo asked open  drake waz like lhhh im bullshittn aint ready,"['#Coachella2015', '#Drake']",[]
worstepisodeever coachella coachella,"['#coachella', '#Coachella2015']",[]
coachella lineup definitely lacking,['#Coachella2015'],[]
coachella drake fans walk by,['#Coachella2015'],[]
even cure suede played want go coachella went first one amp enough it _,['#Coachella2015'],[]
wish incubus sonsofthesea would coachella lineup,"['#incubus', '#sonsofthesea', '#Coachella2015']",[]
designs coachella posters get head ache soon look it,['#Coachella2015'],[]
excited mainstream hip hoprampb artists headlining hippie coachella already got tixfinna get feelings,['#Coachella2015'],[]
looking coachella line like who people,['#Coachella2015'],[]
lineup  looks lot better years lineup coachella,['#Coachella2015'],[]
skip coachella visit australia _,['#Coachella2015'],[]
highly impressed w coachella lineup friday looks like best day seems lacking terribly worth paper,['#Coachella2015'],[]
know another year probably going coachella ______,['#Coachella2015'],[]
oh coachella expensive wish could go many _,['#Coachella2015'],[]
once actually something cooler going coachella year _,['#Coachella2015'],[]
ahh day day hipsters pretend love bands small print coachella lineup coachella,['#Coachella2015'],[]
acdc cool still going  coachella,['#Coachella2015'],[]
recycled lineup year though many bands played big three last two years coachella,['#Coachella2015'],[]
excited lineup year still good though coachella,['#Coachella2015'],[]
acdc bad religion jack white coachella  kroqs weenie roast circa  thank you,['#Coachella2015'],[]
people spend k weekend festival nuuuts loaded coachella,['#Coachella2015'],[]
coachella line year weak  coachella,['#Coachella2015'],[]
sad moment coachella bottlerocknapa release lineups day cant afford tickets either __ __,"['#Coachella2015', '#BottleRockNapa']",[]
saw coachella line honestly first year pressed go,['#Coachella2015'],[]
wanted hear ac dc whole lot metallic noise go jiffy lube save thousand dollars coachella,['#Coachella2015'],[]
coachella lineup trash honest would want see weeknd spending money,['#Coachella2015'],[]
rather see mouse rat dj roomba acts coachella parksandrec,"['#Coachella2015', '#ParksandRec']",[]
fm static all steelydan coachella,"['#steelydan', '#Coachella2015']",[]
line always breaks heart coachella coachellalineup coachella,"['#Coachella2015', '#coachellalineup', '#Coachella']",[]
bad gets coachella,['#Coachella2015'],[]
rt  everyone going coachella leave flower crowns home douchebags,"['#Coachella2015', '#douchebags']",[]
tease coachella __________________________________________,['#Coachella2015'],[]
rt  many ppl tl tweet coachella just,['#Coachella2015'],[]
paul mccartney coachella big names only right kanye fans coachella,"['#Coachella', '#Coachella2015']",[]
coachella list tho man acdc jack white drake man like time line mainstream changing coachella,['#Coachella2015'],[]
honestly know think steely dan playing coachella  like sitting desk shaking head,['#Coachella2015'],[]
playing different dates coachella ___,['#Coachella2015'],[]
rt  like coachella line up,['#coachella2015'],[]
coachella even good enough year buy ticket resell lol coachella,"['#lol', '#Coachella2015']",[]
want go coachella happen,['#Coachella2015'],[]
 whos responsible ___ coachella ___,['#Coachella2015'],[]
friday night though coachella,['#Coachella2015'],[]
steely dan playing coachella  rd sign apocalypse,['#Coachella2015'],[]
opinion better line coachella sorry,['#Coachella2015'],[]
rt  anyone else completely sold coachella,['#Coachella2015'],[]
rt  coachella lineup sucks happened  _,['#Coachella2015'],[]
umm sure coachella lineup,['#Coachella2015'],[]
wtf lineup __ coachella makeawishfoundation dyingifidontgoso,"['#Coachella2015', '#MakeAWishFoundation', '#DyingIfIDontGoSo']",[]
see one coachella tweet im gonna cry,['#Coachella2015'],[]
cant picture la hipsters lining buy  tickets see acdc know coachella,['#Coachella2015'],[]
lineup coachella look good  theres abt  actually appealing performances,['#Coachella2015'],[]
anyone else kinda disappointed coachella,['#Coachella2015'],[]
rt  going coachella admit going drugs desert cause everyone knows no_,['#Coachella2015'],[]
lame coachella lineupexcept jackwhite steelydanof courselooks like stagecoach us year yeehaw desertlife,"['#Coachella2015', '#jackwhite', '#steelydan', '#Stagecoach', '#yeehaw', '#desertlife']",[]
coachella looks insane,['#Coachella2015'],[]
would gone wowed coachella lineup,['#Coachella2015'],[]
rt  want coachella,['#Coachella2015'],[]
coachella lineup announced  realistic age cut festival were children heart false,['#Coachella2015'],[]
rt  coachella festivals worst lineup ever amp reason buy tkts  year advance blindly http_,['#Coachella2015'],[]
rt  what hardstyle lineup ppl stoked pass coachella,['#Coachella2015'],[]
d sos big time rush coachella  bullshit year going terrible,['#Coachella2015'],[]
what hardstyle lineup ppl stoked pass coachella,['#Coachella2015'],[]
coachella lineup confused,['#Coachella2015'],[]
hell acdc guy opening drake coachella,['#Coachella2015'],[]
acdc fucks still listens them coachella lost brilliance past couple years coachella,['#Coachella2015'],[]
rt  honestly pretty disappointed coachella lineup man might instead,['#Coachella2015'],[]
everyone going coachella leave flower crowns home douchebags,"['#Coachella2015', '#douchebags']",[]
coachella lineup released east coasts first snowday coincidence think nawt _,"['#Coachella2015', '#snowday']",[]
maybe real beef coachella lineup nobody read poster format every year,['#Coachella2015'],[]
cant w coachella _ _____,['#Coachella2015'],[]
rt  coachella final day minus florencethe machine soul like,['#Coachella2015'],[]
coachella final day minus florencethe machine soul like,['#Coachella2015'],[]
wonder new mccartney guy  hooked made coachella list dude blow smh,"['#Coachella2015', '#smh']",[]
acdc good band seen coachella list bands coachella,['#Coachella2015'],[]
missing ams sls coachella,"['#AMS2015', '#SLS2014', '#Coachella2015']",[]
diversity coachella lineup still questionable music,"['#Coachella2015', '#music']",[]
disappointed coachella line honest edm artist good year,['#Coachella2015'],[]
lineup  looks horrible seriously one act either seen interest seeing coachella,['#Coachella2015'],[]
either type person planning entire coachella weekend or life going right direction,['#Coachella2015'],[]
worst coachella line years _ coachella coachella,"['#Coachella2015', '#Coachella']",[]
gonna need get microscope see made coachella names bottom crazy small,['#Coachella2015'],[]
 good have coachella coachella,"['#coachella', '#Coachella2015']",[]
yeah coachella lineup good last year,['#Coachella2015'],[]
rt  ugh drake abel gonna coachella  babies,['#coachella2015'],[]
rt  lineup fucking everything finals week coachella,['#Coachella2015'],[]
rt  edc who ultra what coachella,['#Coachella2015'],[]
coachella lineup in acdc drake jack white absent migos coachella fyfly,"['#Coachella2015', '#fyfly']",[]
coachella lineup sucks happened  _,['#Coachella2015'],[]
know might like acdc could less  fcks yeah lame coachella,['#Coachella2015'],[]
plebs age talk fucking coachella  interested ces dd,"['#Coachella2015', '#CES2015']",[]
absoul sick af though coachella,['#Coachella2015'],[]
coachella lineup drops phoarrrr coachella palmsprings,"['#Coachella2015', '#Coachella', '#PalmSprings']",[]
impressed coachella,['#Coachella2015'],[]
sorry coachella absolute let down,['#Coachella2015'],[]
dead baby coachella dead y bruuum prendo la harley voy como bruce willis en pulp fiction,['#Coachella2015'],[]
ridiculous coachella coachella la holycrap,"['#Coachella2015', '#Coachella', '#la', '#holycrap']",[]
steely dan playing coachella officially dead,['#Coachella2015'],[]
rt  coachella lineup really disappointing,['#Coachella2015'],[]
wheres daft punk _ coachella,['#Coachella2015'],[]
also acdc really rideshouldheadline coachella,"['#RideShouldHeadline', '#Coachella2015']",[]
rt  coachella line that_ coachella,['#Coachella2015'],[]
fully impressed coachella,['#Coachella2015'],[]
well hoping another year music festivals dont get go today thnks bunch coachella,['#Coachella2015'],[]
bobby shmurda gonna  coachella whats point freebobbyshmurda,"['#Coachella2015', '#FreeBobbyShmurda']",[]
hope dj lesto late add coachella lineup,['#Coachella2015'],[]
drive like jehu playing coachella like beloved grandma coming back life telling hates guts,['#Coachella2015'],[]
like coachella line up,['#coachella2015'],[]
coachella docket steely dan amp acdc sadly breadseals amp croftsean cassidy unavailable music,"['#Coachella2015', '#Steely', '#AC', '#Bread', '#music']",[]
coachella lineup odd rt  lineup coachella,['#Coachella2015'],[]
year thinking going coachella line anything special _ _ coachella,['#Coachella2015'],[]
popularity sword coachella seems committed seppuku it sameoldbands newhigherprices rip,"['#Coachella2015', '#sameoldbands', '#newhigherprices', '#RIP']",[]
performing coachella __okima south africa crying,['#Coachella2015'],[]
coachella lineup announced underwhelmed n,['#Coachella2015'],[]
ok back oogling crying lineup t_______t coachella,['#Coachella2015'],[]
coachella stupid rather go insomniac event insomniac coachella bootlegged version of woodstock,"['#insomniac', '#Coachella2015', '#bootlegged', '#version', '#of', '#Woodstock']",[]
