coachella_sentiment,coachella_yn,name,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone,hashtags,emails,text_no_usernames,text_no_links,text_ascii,text_lower,text_no_stopwords,text_no_digits,text_no_specials
neutral,yes,DeevoTHEman,2,"RT @thekevinryder: So ""Kim Jong Poon"" was unreachable??  #coachella2015 #coachella",,1/6/15 11:24,5.52546e+17,Glass case of emotion,Pacific Time (US & Canada),"['#coachella2015', '#coachella']",[],"RT:So""KimJongPoon""wasunreachable??#coachella2015#coachella","RT:So""KimJongPoon""wasunreachable??#coachella2015#coachella","RT:So""KimJongPoon""wasunreachable??#coachella2015#coachella","rt:so""kimjongpoon""wasunreachable??#coachella2015#coachella","rt:so""kimjongpoon""wasunreachable??#coachella2015#coachella","rt:so""kimjongpoon""wasunreachable??#coachella#coachella",rtsokimjongpoonwasunreachablecoachellacoachella
neutral,yes,_DOMlNlC_,1,"top acts of #Coachella2015 
Tame Impala
Ratatat
Mac Demarco
Father John Misty 
Brand New
Flying Lotus
Angus &amp; Julia Stone",,1/6/15 11:24,5.52546e+17,-Aquarius-,,['#Coachella2015'],[],topactsof#Coachella2015TameImpalaRatatatMacDemarcoFatherJohnMistyBrandNewFlyingLotusAngus&amp;JuliaStone,topactsof#Coachella2015TameImpalaRatatatMacDemarcoFatherJohnMistyBrandNewFlyingLotusAngus&amp;JuliaStone,topactsof#Coachella2015TameImpalaRatatatMacDemarcoFatherJohnMistyBrandNewFlyingLotusAngus&amp;JuliaStone,topactsof#coachella2015tameimpalaratatatmacdemarcofatherjohnmistybrandnewflyinglotusangus&amp;juliastone,topactsof#coachella2015tameimpalaratatatmacdemarcofatherjohnmistybrandnewflyinglotusangus&amp;juliastone,topactsof#coachellatameimpalaratatatmacdemarcofatherjohnmistybrandnewflyinglotusangus&amp;juliastone,topactsofcoachellatameimpalaratatatmacdemarcofatherjohnmistybrandnewflyinglotusangusampjuliastone
neutral,yes,WesSaniatan,0,Drake gonna bring that all-star guest list to perform with him like Pharrell did last year. #Epic #coachella2015,,1/6/15 11:24,5.52546e+17,Las Vegas,Pacific Time (US & Canada),"['#Epic', '#coachella2015']",[],Drakegonnabringthatall-starguestlisttoperformwithhimlikePharrelldidlastyear.#Epic#coachella2015,Drakegonnabringthatall-starguestlisttoperformwithhimlikePharrelldidlastyear.#Epic#coachella2015,Drakegonnabringthatall-starguestlisttoperformwithhimlikePharrelldidlastyear.#Epic#coachella2015,drakegonnabringthatall-starguestlisttoperformwithhimlikepharrelldidlastyear.#epic#coachella2015,drakegonnabringthatall-starguestlisttoperformwithhimlikepharrelldidlastyear.#epic#coachella2015,drakegonnabringthatall-starguestlisttoperformwithhimlikepharrelldidlastyear.#epic#coachella,drakegonnabringthatallstarguestlisttoperformwithhimlikepharrelldidlastyearepiccoachella
neutral,yes,MissKristilyn,0,"#Coachella2015 Lineup Revealed: AC/DC, Drake &amp; Jack White Headlining http://t.co/dRNiImyNdj via @billboard",,1/6/15 11:24,5.52546e+17,District of Columbia,Eastern Time (US & Canada),['#Coachella2015'],[],"#Coachella2015LineupRevealed:AC/DC,Drake&amp;JackWhiteHeadlininghttp://t.co/dRNiImyNdjvia","#Coachella2015LineupRevealed:AC/DC,Drake&amp;JackWhiteHeadlining","#Coachella2015LineupRevealed:AC/DC,Drake&amp;JackWhiteHeadlining","#coachella2015lineuprevealed:ac/dc,drake&amp;jackwhiteheadlining","#coachella2015lineuprevealed:ac/dc,drake&amp;jackwhiteheadlining","#coachellalineuprevealed:ac/dc,drake&amp;jackwhiteheadlining",coachellalineuprevealedacdcdrakeampjackwhiteheadlining
neutral,yes,MichelleKavanau,20,"RT @LANGMarMendoza: BREAKING NEWS: @acdc #JackWhite @Drake to headline #Coachella2015 @coachella
http://t.co/xWOw29j1tz http://t.co/SMGElwiÛ_",,1/6/15 11:23,5.52546e+17,,Arizona,"['#JackWhite', '#Coachella2015']",[],RT:BREAKINGNEWS:#JackWhitetoheadline#Coachella2015http://t.co/xWOw29j1tzhttp://t.co/SMGElwiÛ_,RT:BREAKINGNEWS:#JackWhitetoheadline#Coachella2015,RT:BREAKINGNEWS:#JackWhitetoheadline#Coachella2015,rt:breakingnews:#jackwhitetoheadline#coachella2015,rt:breakingnews:#jackwhitetoheadline#coachella2015,rt:breakingnews:#jackwhitetoheadline#coachella,rtbreakingnewsjackwhitetoheadlinecoachella
neutral,yes,iamstuartarias,0,#Coachella2015 Saturday: Jack White - Weeknd - alt-J - Ratatat - Flosstradamus - SBTRKT - Run The Jewels - Tycho - Chet Faker - Toro &amp; Moi,,1/6/15 11:23,5.52546e+17,Costa Rica,Mountain Time (US & Canada),['#Coachella2015'],[],#Coachella2015Saturday:JackWhite-Weeknd-alt-J-Ratatat-Flosstradamus-SBTRKT-RunTheJewels-Tycho-ChetFaker-Toro&amp;Moi,#Coachella2015Saturday:JackWhite-Weeknd-alt-J-Ratatat-Flosstradamus-SBTRKT-RunTheJewels-Tycho-ChetFaker-Toro&amp;Moi,#Coachella2015Saturday:JackWhite-Weeknd-alt-J-Ratatat-Flosstradamus-SBTRKT-RunTheJewels-Tycho-ChetFaker-Toro&amp;Moi,#coachella2015saturday:jackwhite-weeknd-alt-j-ratatat-flosstradamus-sbtrkt-runthejewels-tycho-chetfaker-toro&amp;moi,#coachella2015saturday:jackwhite-weeknd-alt-j-ratatat-flosstradamus-sbtrkt-runthejewels-tycho-chetfaker-toro&amp;moi,#coachellasaturday:jackwhite-weeknd-alt-j-ratatat-flosstradamus-sbtrkt-runthejewels-tycho-chetfaker-toro&amp;moi,coachellasaturdayjackwhiteweekndaltjratatatflosstradamussbtrktrunthejewelstychochetfakertoroampmoi
neutral,yes,bniex3,0,No matter what people complain. Ya do the line up then. #coachella2015,,1/6/15 11:23,5.52546e+17,"Compton, CA",Pacific Time (US & Canada),['#coachella2015'],[],Nomatterwhatpeoplecomplain.Yadothelineupthen.#coachella2015,Nomatterwhatpeoplecomplain.Yadothelineupthen.#coachella2015,Nomatterwhatpeoplecomplain.Yadothelineupthen.#coachella2015,nomatterwhatpeoplecomplain.yadothelineupthen.#coachella2015,nomatterwhatpeoplecomplain.yadothelineupthen.#coachella2015,nomatterwhatpeoplecomplain.yadothelineupthen.#coachella,nomatterwhatpeoplecomplainyadothelineupthencoachella
neutral,yes,kyleemarie27,0,Are you actually serious? @OliverHeldens @Drake @theweeknd @KygoMusic @cleanbandit @RAC @MarcKinchen all in the #Coachella2015 lineup,,1/6/15 11:23,5.52546e+17,"Los Angeles, CA",Pacific Time (US & Canada),['#Coachella2015'],[],Areyouactuallyserious?allinthe#Coachella2015lineup,Areyouactuallyserious?allinthe#Coachella2015lineup,Areyouactuallyserious?allinthe#Coachella2015lineup,areyouactuallyserious?allinthe#coachella2015lineup,areyouactuallyserious?allinthe#coachella2015lineup,areyouactuallyserious?allinthe#coachellalineup,areyouactuallyseriousallinthecoachellalineup
neutral,yes,thekevinryder,2,"So ""Kim Jong Poon"" was unreachable??  #coachella2015 #coachella",,1/6/15 11:22,5.52546e+17,,Pacific Time (US & Canada),"['#coachella2015', '#coachella']",[],"So""KimJongPoon""wasunreachable??#coachella2015#coachella","So""KimJongPoon""wasunreachable??#coachella2015#coachella","So""KimJongPoon""wasunreachable??#coachella2015#coachella","so""kimjongpoon""wasunreachable??#coachella2015#coachella","so""kimjongpoon""wasunreachable??#coachella2015#coachella","so""kimjongpoon""wasunreachable??#coachella#coachella",sokimjongpoonwasunreachablecoachellacoachella
neutral,yes,RamonaSaviss,0,#Coachella2015 lineup announced: http://t.co/yDeGNElcai,,1/6/15 11:22,5.52546e+17,,Pacific Time (US & Canada),['#Coachella2015'],[],#Coachella2015lineupannounced:http://t.co/yDeGNElcai,#Coachella2015lineupannounced:,#Coachella2015lineupannounced:,#coachella2015lineupannounced:,#coachella2015lineupannounced:,#coachellalineupannounced:,coachellalineupannounced
neutral,yes,ericinstereo,0,#Coachella2015 lineup announced! http://t.co/aJ06g5XK7U,,1/6/15 11:21,5.52546e+17,"Brooklyn, NY",Eastern Time (US & Canada),['#Coachella2015'],[],#Coachella2015lineupannounced!http://t.co/aJ06g5XK7U,#Coachella2015lineupannounced!,#Coachella2015lineupannounced!,#coachella2015lineupannounced!,#coachella2015lineupannounced!,#coachellalineupannounced!,coachellalineupannounced
neutral,yes,aidansdaddy619,0,Maybe @AZEALIABANKS and @ActionBronson can make peace during #Coachella2015,"[32.75952582, -117.11684068]",1/6/15 11:21,5.52546e+17,San Diego/ Madison Wisconsin ,Central Time (US & Canada),['#Coachella2015'],[],Maybeandcanmakepeaceduring#Coachella2015,Maybeandcanmakepeaceduring#Coachella2015,Maybeandcanmakepeaceduring#Coachella2015,maybeandcanmakepeaceduring#coachella2015,maybeandcanmakepeaceduring#coachella2015,maybeandcanmakepeaceduring#coachella,maybeandcanmakepeaceduringcoachella
neutral,yes,sonicfeels,0,I'm in kansas. So who's taking me? #coachella #Coachella2015 #willbeyoursexslave,,1/6/15 11:21,5.52546e+17,kansas,Central Time (US & Canada),"['#coachella', '#Coachella2015', '#willbeyoursexslave']",[],I'minkansas.Sowho'stakingme?#coachella#Coachella2015#willbeyoursexslave,I'minkansas.Sowho'stakingme?#coachella#Coachella2015#willbeyoursexslave,I'minkansas.Sowho'stakingme?#coachella#Coachella2015#willbeyoursexslave,i'minkansas.sowho'stakingme?#coachella#coachella2015#willbeyoursexslave,i'minkansas.sowho'stakingme?#coachella#coachella2015#willbeyoursexslave,i'minkansas.sowho'stakingme?#coachella#coachella#willbeyoursexslave,iminkansassowhostakingmecoachellacoachellawillbeyoursexslave
neutral,yes,AaronThi,1,#Coachella2015 Lineup is _ÙÕ©_ÙÕ©_Ùü÷¥ü,,1/6/15 11:20,5.52545e+17,San Francisco,,['#Coachella2015'],[],#Coachella2015Lineupis_ÙÕ©_ÙÕ©_Ùü÷¥ü,#Coachella2015Lineupis_ÙÕ©_ÙÕ©_Ùü÷¥ü,#Coachella2015Lineupis___,#coachella2015lineupis___,#coachella2015lineupis___,#coachellalineupis___,coachellalineupis
neutral,yes,mshookie,0,ÛÏ@Raury: Who's responsible... _Ù÷â_Ù÷â_Ù÷â #Coachella2015 http://t.co/z2wYtZmDGqÛ crying omg,,1/6/15 11:20,5.52545e+17,Georgia,Quito,['#Coachella2015'],[],ÛÏ@Raury:Who'sresponsible..._Ù÷â_Ù÷â_Ù÷â#Coachella2015http://t.co/z2wYtZmDGqÛcryingomg,ÛÏ@Raury:Who'sresponsible..._Ù÷â_Ù÷â_Ù÷â#Coachella2015,@Raury:Who'sresponsible...___#Coachella2015,@raury:who'sresponsible...___#coachella2015,@raury:who'sresponsible...___#coachella2015,@raury:who'sresponsible...___#coachella,raurywhosresponsiblecoachella
neutral,yes,iamstuartarias,0,#Coachella2015 Friday: Tame Impala - Interpol - Fliyng Lotus - Cloud Nothings,,1/6/15 11:19,5.52545e+17,Costa Rica,Mountain Time (US & Canada),['#Coachella2015'],[],#Coachella2015Friday:TameImpala-Interpol-FliyngLotus-CloudNothings,#Coachella2015Friday:TameImpala-Interpol-FliyngLotus-CloudNothings,#Coachella2015Friday:TameImpala-Interpol-FliyngLotus-CloudNothings,#coachella2015friday:tameimpala-interpol-fliynglotus-cloudnothings,#coachella2015friday:tameimpala-interpol-fliynglotus-cloudnothings,#coachellafriday:tameimpala-interpol-fliynglotus-cloudnothings,coachellafridaytameimpalainterpolfliynglotuscloudnothings
neutral,yes,IanZymarakis,1,AC/DC headlining night one of #Coachella2015.... Are we sure this isn't 1985?,,1/6/15 11:19,5.52545e+17,"Scottsdale, Arizona",Arizona,['#Coachella2015'],[],AC/DCheadliningnightoneof#Coachella2015....Arewesurethisisn't1985?,AC/DCheadliningnightoneof#Coachella2015....Arewesurethisisn't1985?,AC/DCheadliningnightoneof#Coachella2015....Arewesurethisisn't1985?,ac/dcheadliningnightoneof#coachella2015....arewesurethisisn't1985?,ac/dcheadliningnightoneof#coachella2015....arewesurethisisn't1985?,ac/dcheadliningnightoneof#coachella....arewesurethisisn't?,acdcheadliningnightoneofcoachellaarewesurethisisnt
neutral,yes,TheVerge,0,@coachella 2015 is here! http://t.co/oaHsoVKci0 #Coachella2015 http://t.co/IxOgxJrwR0,,1/6/15 11:19,5.52545e+17,,Eastern Time (US & Canada),['#Coachella2015'],[],2015ishere!http://t.co/oaHsoVKci0#Coachella2015http://t.co/IxOgxJrwR0,2015ishere!,2015ishere!,2015ishere!,2015ishere!,ishere!,ishere
neutral,yes,wonjsalt,0,@Drake on the #Coachella2015 headline.,,1/6/15 11:18,5.52545e+17,won mile from heaven,Eastern Time (US & Canada),['#Coachella2015'],[],onthe#Coachella2015headline.,onthe#Coachella2015headline.,onthe#Coachella2015headline.,onthe#coachella2015headline.,onthe#coachella2015headline.,onthe#coachellaheadline.,onthecoachellaheadline
neutral,yes,JuanitaNg,0,#Coachella2015 lineup announced. Tix on sale tomorrow at noon PST. http://t.co/CwQqBetZE9,,1/6/15 11:16,5.52544e+17,"Vancouver, B.C.",Pacific Time (US & Canada),['#Coachella2015'],[],#Coachella2015lineupannounced.TixonsaletomorrowatnoonPST.http://t.co/CwQqBetZE9,#Coachella2015lineupannounced.TixonsaletomorrowatnoonPST.,#Coachella2015lineupannounced.TixonsaletomorrowatnoonPST.,#coachella2015lineupannounced.tixonsaletomorrowatnoonpst.,#coachella2015lineupannounced.tixonsaletomorrowatnoonpst.,#coachellalineupannounced.tixonsaletomorrowatnoonpst.,coachellalineupannouncedtixonsaletomorrowatnoonpst
neutral,yes,Mike_Dee12,3,RT @HippyWolfPro: The line up for Coachella! #Coachella2015 http://t.co/K0XWtoudbb,,1/6/15 11:16,5.52544e+17,"Chino, CA",Alaska,['#Coachella2015'],[],RT:ThelineupforCoachella!#Coachella2015http://t.co/K0XWtoudbb,RT:ThelineupforCoachella!#Coachella2015,RT:ThelineupforCoachella!#Coachella2015,rt:thelineupforcoachella!#coachella2015,rt:thelineupforcoachella!#coachella2015,rt:thelineupforcoachella!#coachella,rtthelineupforcoachellacoachella
neutral,yes,CLTure,4,2015 Coachella Lineup announced. What are your thoughts? #Coachella2015 http://t.co/CLlhhOIhFy,,1/6/15 11:15,5.52544e+17,"Charlotte, NC",Atlantic Time (Canada),['#Coachella2015'],[],2015CoachellaLineupannounced.Whatareyourthoughts?#Coachella2015http://t.co/CLlhhOIhFy,2015CoachellaLineupannounced.Whatareyourthoughts?#Coachella2015,2015CoachellaLineupannounced.Whatareyourthoughts?#Coachella2015,2015coachellalineupannounced.whatareyourthoughts?#coachella2015,2015coachellalineupannounced.whatareyourthoughts?#coachella2015,coachellalineupannounced.whatareyourthoughts?#coachella,coachellalineupannouncedwhatareyourthoughtscoachella
neutral,yes,KevinDaTrapGawd,0,"ÛÏ@XXL: .@Drake, @runjewels and more will perform at @coachella http://t.co/HJeCfkYBbK   #Coachella2015 http://t.co/J099JfiI0rÛbet",,1/6/15 11:15,5.52544e+17,somewhere in Texas,,['#Coachella2015'],[],"ÛÏ@XXL:.@Drake,andmorewillperformathttp://t.co/HJeCfkYBbK#Coachella2015http://t.co/J099JfiI0rÛbet","ÛÏ@XXL:.@Drake,andmorewillperformat","@XXL:.@Drake,andmorewillperformat","@xxl:.@drake,andmorewillperformat","@xxl:.@drake,andmorewillperformat","@xxl:.@drake,andmorewillperformat",xxldrakeandmorewillperformat
neutral,yes,KevinDaTrapGawd,0,"ÛÏ@XXL: .@Drake, @runjewels and more will perform at @coachella http://t.co/HJeCfkYBbK   #Coachella2015 http://t.co/J099JfiI0rÛ",,1/6/15 11:15,5.52544e+17,somewhere in Texas,,['#Coachella2015'],[],"ÛÏ@XXL:.@Drake,andmorewillperformathttp://t.co/HJeCfkYBbK#Coachella2015http://t.co/J099JfiI0rÛ","ÛÏ@XXL:.@Drake,andmorewillperformat","@XXL:.@Drake,andmorewillperformat","@xxl:.@drake,andmorewillperformat","@xxl:.@drake,andmorewillperformat","@xxl:.@drake,andmorewillperformat",xxldrakeandmorewillperformat
neutral,yes,eatveitmoe,0,"New #HallofFame class announced and #Coachella2015 lineup?

RIP Twitter","[33.87755437, -118.01943177]",1/6/15 11:14,5.52544e+17,"Southern California, USA",Pacific Time (US & Canada),"['#HallofFame', '#Coachella2015']",[],New#HallofFameclassannouncedand#Coachella2015lineup?RIPTwitter,New#HallofFameclassannouncedand#Coachella2015lineup?RIPTwitter,New#HallofFameclassannouncedand#Coachella2015lineup?RIPTwitter,new#halloffameclassannouncedand#coachella2015lineup?riptwitter,new#halloffameclassannouncedand#coachella2015lineup?riptwitter,new#halloffameclassannouncedand#coachellalineup?riptwitter,newhalloffameclassannouncedandcoachellalineupriptwitter
neutral,yes,AdiahaHunteDC,0,"#Drake to headine #Coachella2015. Also, #ACDC, #JackWhite and others. http://t.co/kDucE9yXI6",,1/6/15 11:13,5.52544e+17,Canada,Atlantic Time (Canada),"['#Drake', '#Coachella2015', '#ACDC', '#JackWhite']",[],"#Draketoheadine#Coachella2015.Also,#ACDC,#JackWhiteandothers.http://t.co/kDucE9yXI6","#Draketoheadine#Coachella2015.Also,#ACDC,#JackWhiteandothers.","#Draketoheadine#Coachella2015.Also,#ACDC,#JackWhiteandothers.","#draketoheadine#coachella2015.also,#acdc,#jackwhiteandothers.","#draketoheadine#coachella2015.also,#acdc,#jackwhiteandothers.","#draketoheadine#coachella.also,#acdc,#jackwhiteandothers.",draketoheadinecoachellaalsoacdcjackwhiteandothers
neutral,yes,xoxoxobreezy,0,"This lineup tho , #Coachella2015 http://t.co/p3GflGsKfm",,1/6/15 11:13,5.52544e+17,City of Angels .,Pacific Time (US & Canada),['#Coachella2015'],[],"Thislineuptho,#Coachella2015http://t.co/p3GflGsKfm","Thislineuptho,#Coachella2015","Thislineuptho,#Coachella2015","thislineuptho,#coachella2015","thislineuptho,#coachella2015","thislineuptho,#coachella",thislineupthocoachella
neutral,yes,parkervb,0,Seems like you pretty much have to be down with EDM to justify going to Coachella anymore. #Coachella2015,,1/6/15 11:12,5.52543e+17,757,Central Time (US & Canada),['#Coachella2015'],[],SeemslikeyouprettymuchhavetobedownwithEDMtojustifygoingtoCoachellaanymore.#Coachella2015,SeemslikeyouprettymuchhavetobedownwithEDMtojustifygoingtoCoachellaanymore.#Coachella2015,SeemslikeyouprettymuchhavetobedownwithEDMtojustifygoingtoCoachellaanymore.#Coachella2015,seemslikeyouprettymuchhavetobedownwithedmtojustifygoingtocoachellaanymore.#coachella2015,seemslikeyouprettymuchhavetobedownwithedmtojustifygoingtocoachellaanymore.#coachella2015,seemslikeyouprettymuchhavetobedownwithedmtojustifygoingtocoachellaanymore.#coachella,seemslikeyouprettymuchhavetobedownwithedmtojustifygoingtocoachellaanymorecoachella
neutral,yes,HippyWolfPro,3,The line up for Coachella! #Coachella2015 http://t.co/K0XWtoudbb,,1/6/15 11:12,5.52543e+17,"Los Angeles, CA",Pacific Time (US & Canada),['#Coachella2015'],[],ThelineupforCoachella!#Coachella2015http://t.co/K0XWtoudbb,ThelineupforCoachella!#Coachella2015,ThelineupforCoachella!#Coachella2015,thelineupforcoachella!#coachella2015,thelineupforcoachella!#coachella2015,thelineupforcoachella!#coachella,thelineupforcoachellacoachella
neutral,yes,sweetfacedinero,0,"#Coachella2015 lineup: AC/DC, Jack White, Drake, Steely Dan, FKA Twigs , Alt-J, Vic Mensa, more http://t.co/P5lyCbIO4O",,1/6/15 11:12,5.52543e+17,"Sac, Califas #0FXGVN",Pacific Time (US & Canada),['#Coachella2015'],[],"#Coachella2015lineup:AC/DC,JackWhite,Drake,SteelyDan,FKATwigs,Alt-J,VicMensa,morehttp://t.co/P5lyCbIO4O","#Coachella2015lineup:AC/DC,JackWhite,Drake,SteelyDan,FKATwigs,Alt-J,VicMensa,more","#Coachella2015lineup:AC/DC,JackWhite,Drake,SteelyDan,FKATwigs,Alt-J,VicMensa,more","#coachella2015lineup:ac/dc,jackwhite,drake,steelydan,fkatwigs,alt-j,vicmensa,more","#coachella2015lineup:ac/dc,jackwhite,drake,steelydan,fkatwigs,alt-j,vicmensa,more","#coachellalineup:ac/dc,jackwhite,drake,steelydan,fkatwigs,alt-j,vicmensa,more",coachellalineupacdcjackwhitedrakesteelydanfkatwigsaltjvicmensamore
neutral,yes,raykwong,1,"Woof. RT @barbarachai: Oh snap. #Coachella2015 headliners include Jack White, AC/DC, Drake: http://t.co/sMHcmLwuU4 http://t.co/BKRBN8PwQW",,1/6/15 11:11,5.52543e+17,Pacific Rim,Pacific Time (US & Canada),['#Coachella2015'],[],"Woof.RT:Ohsnap.#Coachella2015headlinersincludeJackWhite,AC/DC,Drake:http://t.co/sMHcmLwuU4http://t.co/BKRBN8PwQW","Woof.RT:Ohsnap.#Coachella2015headlinersincludeJackWhite,AC/DC,Drake:","Woof.RT:Ohsnap.#Coachella2015headlinersincludeJackWhite,AC/DC,Drake:","woof.rt:ohsnap.#coachella2015headlinersincludejackwhite,ac/dc,drake:","woof.rt:ohsnap.#coachella2015headlinersincludejackwhite,ac/dc,drake:","woof.rt:ohsnap.#coachellaheadlinersincludejackwhite,ac/dc,drake:",woofrtohsnapcoachellaheadlinersincludejackwhiteacdcdrake
neutral,yes,nicolecunanan_,0,ÛÏ@Forever21: The lineup is here! #Coachella2015 http://t.co/QiHHk7BsU3Û,,1/6/15 11:11,5.52543e+17,"BAE AREA, N÷_RCAL",Pacific Time (US & Canada),['#Coachella2015'],[],ÛÏ@Forever21:Thelineupishere!#Coachella2015http://t.co/QiHHk7BsU3Û,ÛÏ@Forever21:Thelineupishere!#Coachella2015,@Forever21:Thelineupishere!#Coachella2015,@forever21:thelineupishere!#coachella2015,@forever21:thelineupishere!#coachella2015,@forever:thelineupishere!#coachella,foreverthelineupisherecoachella
neutral,yes,cristina2popa,3,RT @Miss_Pina: #Drake is one of the #Coachella2015 headliners.  #NowYouKnow http://t.co/iRLclcf2Pv,,1/6/15 11:11,5.52543e+17,Woodbridge,,"['#Drake', '#Coachella2015', '#NowYouKnow']",[],RT:#Drakeisoneofthe#Coachella2015headliners.#NowYouKnowhttp://t.co/iRLclcf2Pv,RT:#Drakeisoneofthe#Coachella2015headliners.#NowYouKnow,RT:#Drakeisoneofthe#Coachella2015headliners.#NowYouKnow,rt:#drakeisoneofthe#coachella2015headliners.#nowyouknow,rt:#drakeisoneofthe#coachella2015headliners.#nowyouknow,rt:#drakeisoneofthe#coachellaheadliners.#nowyouknow,rtdrakeisoneofthecoachellaheadlinersnowyouknow
